text_a,text_b,label,source
BLIND FLANGE DN80 CLASS 300 ASTM A105 SMOOTH FINISH,"ASTM A105 BLIND FLANGE, 3"", 300 LB, SMOOTH FINISH, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE DN80 CLASS 300 ASTM A105 SMOOTH FINISH,BLIND FLANGE DN80 150# ASTM A105 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 900# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET GRAPHITE FILLER RATING: 900# SIZE: 1"" MAT: SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 900# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET 1"" CL 600 SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 8"" 900# SS 304 TRUNNION MOUNTED","BALL VALVE TRUNNION MOUNTED RATING: 900# SIZE: 8"" MAT: SS 304",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 8"" 900# SS 304 TRUNNION MOUNTED","BALL VALVE 8"" 1500# SS 304 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","ASTM A193 B8M WITH A194 8M STUD BOLT, 1"" X 6.5"", CLASS 2A/2B, WITH 2 HEAVY HEX NUTS, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 WITH 2 HEAVY HEX NUTS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 10"" CLASS 150 MONEL 400 WITH CENTERING RING","10"" SPIRAL WOUND GASKET WITH CENTERING RING 150# MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 10"" CLASS 150 MONEL 400 WITH CENTERING RING","SPIRAL WOUND GASKET 10"" 900# MONEL 400 WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 8"" SCH XS API 5L GRADE B SCH 160","8"" SEAMLESS PIPE SCH 160 SCH XS API 5L GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 8"" SCH XS API 5L GRADE B SCH 160","SEAMLESS PIPE 8"" SCH STD API 5L GRADE B SCH 160",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 10"" 600# ASTM A105 RING TYPE JOINT","10"" WELD NECK FLANGE RING TYPE JOINT CLASS 600 ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 10"" 600# ASTM A105 RING TYPE JOINT","WELD NECK FLANGE 10"" CLASS 600 ASTM A182 F304L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 2"" SCH 80 ASTM A333 GRADE 6 BEVELED ENDS","2"" SEAMLESS PIPE BEVELED ENDS SCH 80 ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 2"" SCH 80 ASTM A333 GRADE 6 BEVELED ENDS","SEAMLESS PIPE 2"" SCH 80 ASTM A312 TP316L BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","ASTM A193 B8M WITH A194 8M STUD BOLT, 7/8"" X 5.5"", CLASS 2A/2B, ZINC PLATED, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 900# MONEL 400 PTFE FILLER","1"" SPIRAL WOUND GASKET PTFE FILLER 900# MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 900# MONEL 400 PTFE FILLER","SPIRAL WOUND GASKET 1"" 900# SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 6"" CLASS 300 ASTM A350 LF2 RAISED FACE",6 INCH BLIND FLANGE RAISED FACE 300# ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 6"" CLASS 300 ASTM A350 LF2 RAISED FACE","BLIND FLANGE 6"" 300# ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 2 INCH SCH 80 API 5L GRADE B THREADED,"2"" SEAMLESS PIPE THREADED SCH 80 API 5L GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 2 INCH SCH 80 API 5L GRADE B THREADED,"SEAMLESS PIPE 2"" SCH 80 ASTM A333 GRADE 6 THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR S.S. 316 MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 40 BAR SIZE: DN 150 X DN 100 MAT: S.S. 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR S.S. 316 MULTI STAGE,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR SS 316 MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE DN80 SCH XS ASTM A312 TP316L THREADED,"ASTM A312 TP316L SEAMLESS PIPE, 3IN, SCH XS, THREADED, STD: ASME B36.10M",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE DN80 SCH XS ASTM A312 TP316L THREADED,SEAMLESS PIPE 3 INCH SCH XS ASTM A106 GRADE B THREADED,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 12"" 900# SS 304 WINDINGS GRAPHITE FILLER","SS 304 WINDINGS SPIRAL WOUND GASKET, 12"", 900#, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 12"" 900# SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET 12"" 150# SS 304 WINDINGS GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 12"" SCH STD ASTM A312 TP316L THREADED","12"" SEAMLESS PIPE THREADED SCH STD ASTM A312 TP316L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 12"" SCH STD ASTM A312 TP316L THREADED","SEAMLESS PIPE 12"" SCH 80 ASTM A312 TP316L THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR BRONZE HORIZONTAL SPLIT CASE,"BRONZE CENTRIFUGAL PUMP, DN 50 X DN 32, 40 BAR, HORIZONTAL SPLIT CASE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR BRONZE HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR S.S. 316 HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 8"" 300LBS ASTM A182 F304L RAISED FACE","WELD NECK FLANGE RAISED FACE RATING: 300# SIZE: 8"" MAT: ASTM A182 F304L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 8"" 300LBS ASTM A182 F304L RAISED FACE","WELD NECK FLANGE 8"" 600# ASTM A182 F304L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,DN 80 X DN 50 CENTRIFUGAL PUMP SINGLE STAGE END SUCTION 40 BAR DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR CAST IRON CI HORIZONTAL SPLIT CASE,"CAST IRON CI CENTRIFUGAL PUMP, DN 100 X DN 80, 40 BAR, HORIZONTAL SPLIT CASE, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR DUCTILE IRON DI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 10"" SCH 160 ASTM A312 TP316L SCH 80","ASTM A312 TP316L SEAMLESS PIPE, 10"", SCH 160, SCH 80, STD: ASTM A53",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 10"" SCH 160 ASTM A312 TP316L SCH 80","SEAMLESS PIPE 10"" SCH 40 ASTM A312 TP316L SCH 80",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR S.S. 316 HORIZONTAL SPLIT CASE,DN 80 X DN 50 CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE 40 BAR SST 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR S.S. 316 HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR BRONZE HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING","SPIRAL WOUND GASKET WITH INNER & OUTER RING RATING: 900# SIZE: 2"" MAT: SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING",SPIRAL WOUND GASKET 2 IN 900# SS 304 WINDINGS WITH INNER & OUTER RING,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 600 LB ASTM A350 LF2 FLEXIBLE WEDGE","ASTM A350 LF2 GATE VALVE, 10"", 600#, FLEXIBLE WEDGE, STD: BS 1414",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 600 LB ASTM A350 LF2 FLEXIBLE WEDGE","GATE VALVE 10"" 300# ASTM A350 LF2 FLEXIBLE WEDGE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" CL 600 ASTM A350 LF2 RTJ FACING","ASTM A350 LF2 BLIND FLANGE, 10"", 600#, RTJ FACING, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" CL 600 ASTM A350 LF2 RTJ FACING","BLIND FLANGE 10"" 600# ASTM A105 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 2 INCH SCH 40 ASTM A333 GRADE 6 SCH 80,"2"" SEAMLESS PIPE SCH 80 SCH 40 ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 2 INCH SCH 40 ASTM A333 GRADE 6 SCH 80,SEAMLESS PIPE 2IN SCH 80 ASTM A333 GRADE 6 SCH 80,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE DN80 150 LB ASTM A182 F316L RING TYPE JOINT,WELD NECK FLANGE RING TYPE JOINT RATING: 150# SIZE: DN80 MAT: ASTM A182 F316L,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE DN80 150 LB ASTM A182 F316L RING TYPE JOINT,"WELD NECK FLANGE 3"" 900# ASTM A182 F316L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","ASTM A193 B8M WITH A194 8M STUD BOLT, 1"" X 6.5"", CLASS 2A/2B, ZINC PLATED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1"" 600# SS 304 TRUNNION MOUNTED","1"" BALL VALVE TRUNNION MOUNTED 600LBS SS 304",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1"" 600# SS 304 TRUNNION MOUNTED","BALL VALVE 1"" 150# SS 304 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","ASTM A320 L7 STUD BOLT, 7/8"" X 5.5"", CLASS 2A/2B, ZINC PLATED, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE DN80 SCH 40 ASTM A333 GRADE 6 SCH 160,3 IN SEAMLESS PIPE SCH 160 SCH 40 ASTM A333 GRADE 6,1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE DN80 SCH 40 ASTM A333 GRADE 6 SCH 160,SEAMLESS PIPE 3IN SCH 160 ASTM A333 GRADE 6 SCH 160,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE DN50 SCH STD ASTM A333 GRADE 6 BEVELED ENDS,"2"" SEAMLESS PIPE BEVELED ENDS SCH STD ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE DN50 SCH STD ASTM A333 GRADE 6 BEVELED ENDS,SEAMLESS PIPE 2 IN SCH 80 ASTM A333 GRADE 6 BEVELED ENDS,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" 1500# SS 316 3-PIECE","SS 316 BALL VALVE, 4"", 1500#, 3-PIECE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" 1500# SS 316 3-PIECE",BALL VALVE 4IN 900# SS 316 3-PIECE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 6 INCH 900# MONEL 400 GRAPHITE FILLER,"MONEL 400 SPIRAL WOUND GASKET, 6"", 900#, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 6 INCH 900# MONEL 400 GRAPHITE FILLER,SPIRAL WOUND GASKET 6 IN CL 300 MONEL 400 GRAPHITE FILLER,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 150# SS 304 WINDINGS WITH CENTERING RING","SS 304 WINDINGS SPIRAL WOUND GASKET, 1/2"", 150#, WITH CENTERING RING, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 150# SS 304 WINDINGS WITH CENTERING RING","SPIRAL WOUND GASKET 1/2"" 150 LB SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR BRONZE HORIZONTAL SPLIT CASE,"BRONZE CENTRIFUGAL PUMP, DN 100 X DN 80, 40 BAR, HORIZONTAL SPLIT CASE, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR BRONZE HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR DUCTILE IRON DI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 8"" CL 300 SS 304 WINDINGS GRAPHITE FILLER","SS 304 WINDINGS SPIRAL WOUND GASKET, 8"", CL 300, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 8"" CL 300 SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET 8"" CL 300 SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 25 BAR SIZE: DN 80 X DN 50 MAT: DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR DUCTILE IRON DI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 6"" 900# SS 304 WINDINGS WITH CENTERING RING","SPIRAL WOUND GASKET WITH CENTERING RING RATING: 900# SIZE: 6"" MAT: SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 6"" 900# SS 304 WINDINGS WITH CENTERING RING",SPIRAL WOUND GASKET 6 IN 900# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 10"" 300# MONEL 400 GRAPHITE FILLER","MONEL 400 SPIRAL WOUND GASKET, 10"", CLASS 300, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 10"" 300# MONEL 400 GRAPHITE FILLER","SPIRAL WOUND GASKET 10"" CL 600 MONEL 400 GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE DN80 1500# ASTM A216 WCB FLEXIBLE WEDGE,"ASTM A216 WCB GATE VALVE, 3"", 1500#, FLEXIBLE WEDGE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE DN80 1500# ASTM A216 WCB FLEXIBLE WEDGE,GATE VALVE 3IN CLASS 300 ASTM A216 WCB FLEXIBLE WEDGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 6"" 150# SS 304 TRUNNION MOUNTED","BALL VALVE TRUNNION MOUNTED RATING: 150# SIZE: 6"" MAT: SS 304",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 6"" 150# SS 304 TRUNNION MOUNTED","BALL VALVE 6"" CL 150 DUPLEX 2205 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 10"" CL 150 ASTM A105 RAISED FACE","ASTM A105 WELD NECK FLANGE, 10"", CLASS 150, RAISED FACE, STD: DIN 2633",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 10"" CL 150 ASTM A105 RAISED FACE","WELD NECK FLANGE 10"" 150# ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","ASTM A320 L7 STUD BOLT, 1"" X 6.5"", CLASS 2A/2B, CADMIUM PLATED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","ASTM A193 GRADE B7 WITH A194 2H STUD BOLT, 1"" X 6.5"", CLASS 2A/2B, CADMIUM PLATED, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 2"" 600# ASTM A105 SMOOTH FINISH","ASTM A105 BLIND FLANGE, 2"", 600#, SMOOTH FINISH, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 2"" 600# ASTM A105 SMOOTH FINISH",BLIND FLANGE DN50 150LBS ASTM A105 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 8"" SCH 160 ASTM A312 TP316L BEVELED ENDS","SEAMLESS PIPE BEVELED ENDS RATING: SCH 160 SIZE: 8"" MAT: ASTM A312 TP316L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 8"" SCH 160 ASTM A312 TP316L BEVELED ENDS","SEAMLESS PIPE 8"" SCH 160 API 5L GRADE B BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 12"" 600LBS ASTM A182 F316L RAISED FACE","12"" WELD NECK FLANGE RAISED FACE 600# ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 12"" 600LBS ASTM A182 F316L RAISED FACE","WELD NECK FLANGE 12"" 600 LB ASTM A182 F304L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 2 IN 1500# ASTM A105 RING TYPE JOINT,"ASTM A105 WELD NECK FLANGE, 2 IN, 1500#, RING TYPE JOINT, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 2 IN 1500# ASTM A105 RING TYPE JOINT,WELD NECK FLANGE 2 IN 1500# ASTM A182 F304L RING TYPE JOINT,0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 6IN 600# ASTM A182 F316L SMOOTH FINISH,"BLIND FLANGE SMOOTH FINISH RATING: 600LBS SIZE: 6"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 6IN 600# ASTM A182 F316L SMOOTH FINISH,BLIND FLANGE 6 INCH CLASS 600 ASTM A350 LF2 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 8"" 150# ASTM A105 RAISED FACE","ASTM A105 BLIND FLANGE, 8"", CL 150, RAISED FACE, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 8"" 150# ASTM A105 RAISED FACE","BLIND FLANGE 8"" 150# ASTM A350 LF2 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 4IN 600# SS 304 WINDINGS PTFE FILLER,"SS 304 WINDINGS SPIRAL WOUND GASKET, 4"", 600LBS, PTFE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 4IN 600# SS 304 WINDINGS PTFE FILLER,SPIRAL WOUND GASKET DN100 300LBS SS 304 WINDINGS PTFE FILLER,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 6 IN 600 LB SS 316L BOLTED BONNET,"SS 316L GATE VALVE, DN150, 600LBS, BOLTED BONNET, STD: API 600",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 6 IN 600 LB SS 316L BOLTED BONNET,GATE VALVE 6IN 1500# SS 316L BOLTED BONNET,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 10"" SCH 160 ASTM A106 GRADE B THREADED","10"" SEAMLESS PIPE THREADED SCH 160 ASTM A106 GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 10"" SCH 160 ASTM A106 GRADE B THREADED","SEAMLESS PIPE 10"" SCH 160 API 5L GRADE B THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR STAINLESS STEEL 316 HORIZONTAL SPLIT CASE,DN 150 X DN 100 CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE 25 BAR STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR STAINLESS STEEL 316 HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 8"" 600# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET GRAPHITE FILLER RATING: 600# SIZE: 8"" MAT: SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 8"" 600# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET 8"" CLASS 600 SS 304 WINDINGS GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 6"" SCH STD API 5L GRADE B SCH 80","API 5L GRADE B SEAMLESS PIPE, 6"", SCH STD, SCH 80, STD: API 5L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 6"" SCH STD API 5L GRADE B SCH 80",SEAMLESS PIPE 6 INCH SCH 80 API 5L GRADE B SCH 80,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR CAST IRON CI SINGLE STAGE END SUCTION,"CAST IRON CI CENTRIFUGAL PUMP, DN 50 X DN 32, 16 BAR, SINGLE STAGE END SUCTION, STD: ISO 5199",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR SS 316 SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 4"" 300# ASTM A350 LF2 RAISED FACE","4"" WELD NECK FLANGE RAISED FACE 300# ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 4"" 300# ASTM A350 LF2 RAISED FACE",WELD NECK FLANGE DN100 1500# ASTM A350 LF2 RAISED FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 6IN 900# ASTM A182 F304L RING TYPE JOINT,"ASTM A182 F304L WELD NECK FLANGE, 6"", 900#, RING TYPE JOINT, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
